WT_1_1 WT_2_2 WT_3_3 WT_4_4 WT_5_5 WT_6_6 WT_7_7 WT_8_8 WT_9_9 WT_10_10 WT_11_11 WT_12_12 WT_13_13 WT_14_14 WT_15_15 WT_16_16 WT_17_17 WT_18_18 WT_19_19 WT_20_20 WT_21_21 WT_22_22 WT_23_23 WT_24_24 WT_25_52 WT_26_53 WT_27_61 WT_28_65 WT_29_66 WT_30_72 WT_31_85 WT_32_92 WT_33_94 WT_34_96 WT_35_100 WT_36_102 WT_37_105 WT_38_222 WT_39_224 WT_40_228 SS_1_51 SS_2_54 SS_3_55 SS_4_56 SS_5_57 SS_6_58 SS_7_59 SS_8_60 SS_9_62 SS_10_63 SS_11_64 SS_12_67 SS_13_68 SS_14_69 SS_15_70 SS_16_71 SS_17_73 SS_18_74 SS_19_75 SS_20_76 SS_21_77 SS_22_78 SS_23_79 SS_24_80 SS_25_81 SS_26_82 SS_27_83 SS_28_84 SS_29_86 SS_30_87 SS_31_88 SS_32_89 SS_33_90 SS_34_91 SS_35_93 SS_36_95 SS_37_97 SS_38_98 SS_39_99 SS_40_101 SS_41_103 SS_42_104 SS_43_223 SS_44_225 SS_45_226 SS_46_227 SS_47_229 SS_48_230 SS_49_231 SS_50_232 TS_1_27_t60 TS_3_35_t48 TS_3_36_t96 TS_4_38_t44 TS_4_39_t104 TS_5_41_t44 TS_5_42_t104 TS_5_44_t188 TS_1_25_t0 TS_2_28_t0 TS_2_29_t1 TS_5_42_t104 TS_6_45_t0 TS_6_46_t1 TS_9_116_t4 TS_9_116_t4 TS_9_117_t10
G241 8.7747 9.07063333333333 7.48903333333333 8.56343333333333 8.3465 9.8621 8.98016666666667 7.8934 7.49053333333333 9.7767 8.25343333333333 8.16975 9.08006666666667 9.88595 8.3677 9.09803333333333 8.5332 8.21973333333333 8.6366 7.291 7.93943333333333 9.47746666666667 7.98223333333333 8.3703 9.4658 9.24555 7.42375 9.35225 9.16256666666667 7.84455 6.8745 8.43253333333333 10.1836666666667 9.9851 7.61036666666667 7.93316666666667 8.61045 6.92193333333333 8.93676666666667 8.20165 8.793 8.64835 9.526 10.3775 6.986275 7.399375 7.01903333333333 7.094425 5.55735 5.66306666666667 9.46565 9.49626666666667 5.92616666666667 6.19935 5.3499 7.33835 7.4224 9.66175 7.52525 10.3595 8.3839 9.15375 8.3704 9.53455 9.53615 10.07455 10.0775 8.6771 6.76885 6.84765 7.2383 7.7469 8.51723333333333 9.18296666666667 8.48083333333333 10.733 8.9661 9.82175 9.14435 7.5733 7.7397 8.6621 6.50533333333333 9.4344 9.3003 9.3162 10.7081333333333 10.411 9.93136666666667 9.9783 6.87693333333333 8.1601 8.27143333333333 5.99335 6.9472 5.99335 6.9472 6.12996666666667 8.41336666666667 8.3578 7.5977 6.9472 8.381 8.2588 9.1399 9.1399 9.1598
G242 10.0871 10.3143333333333 9.1985 10.2761333333333 11.746 11.731 10.475 11.046 9.26296666666667 10.119 10.3055333333333 12.09925 11.438 11.84675 10.2973666666667 10.0916666666667 11.5605 9.44786666666667 10.9603333333333 11.1236666666667 10.9673333333333 10.484 9.51 9.26473333333333 11.793 11.8645 10.75325 11.4665 11.9126666666667 8.58405 11.0815 11.1826666666667 11.8496666666667 12.0925 11.095 11.2796666666667 11.8465 11.3 10.7876666666667 10.922 11.8365 12.0065 11.879 11.6235 11.575 11.1695 11.1921666666667 11.1835 11.337 11.2053333333333 11.6735 11.5096666666667 11.65 11.338 11.351 10.31445 11.145 10.3153 11.3325 8.45015 10.623 11.2125 10.541 10.3585 9.9178 10.8525 10.372 10.47375 11.181 11.1285 11.6226666666667 11.5966666666667 11.7006666666667 11.74 11.3543333333333 11.2593333333333 11.1085 12.045 11.374 11.05 11.167 11.844 11.5826666666667 11.566 11.1773333333333 11.4156666666667 10.9883333333333 10.9743333333333 9.9137 9.76575 7.92746666666667 11.5296666666667 11.504 10.5215 11.1143333333333 10.5215 11.1143333333333 10.2643333333333 10.4256666666667 11.629 11.331 11.1143333333333 11.686 11.271 11.857 11.857 11.821
G243 10.206 9.9599 9.54373333333333 9.0128 9.94285 9.2721 3.2563 9.7172 9.18013333333333 10.8145 9.84446666666667 3.304325 9.2706 3.419425 9.2785 10.8933333333333 9.3851 9.3567 9.3695 9.00633333333333 9.35743333333333 10.386 9.57166666666667 9.65393333333333 8.51255 8.42015 4.0378 3.82095 10.2483 9.43565 9.65035 9.1382 9.1312 3.3488 5.77766666666667 9.188 9.28595 9.9281 4.10346666666667 3.8665 8.7397 8.2181 8.6782 9.16265 3.778275 3.7391 3.87765 3.77495 10.9325 10.7523333333333 3.6251 10.354 10.9043333333333 10.96 10.1021666666667 9.3978 9.11015 7.1461 8.968 8.2328 9.024 9.69945 9.6162 9.81905 9.11435 9.41505 9.6362 10.6905 9.4802 9.81755 9.93186666666667 9.88216666666667 9.98333333333333 10.0189333333333 9.50183333333333 9.2213 3.59295 3.58895 3.5126 5.99363333333333 8.84426666666667 9.22445 10.3566666666667 4.1956 4.1306 4.23553333333333 4.10686666666667 3.81453333333333 9.42936666666667 9.335525 12.0163333333333 10.7896666666667 10.4246 10.7485 10.911 10.7485 10.911 10.7356666666667 10.5667333333333 3.9667 3.8083 10.911 3.3635 3.9162 4.0251 4.0251 3.3292
G244 12.8425 12.83 11.8506666666667 9.75586666666667 9.5664 9.0941 9.62516666666667 9.9133 11.66 13.118 9.75653333333333 8.87465 9.23843333333333 9.1778 9.41223333333333 12.7643333333333 9.49565 11.74 9.1134 9.29553333333333 9.53093333333333 12.57 11.6853333333333 11.8006666666667 9.54515 8.82695 9.679975 9.0868 8.85586666666667 8.90095 9.1597 8.71326666666667 8.90093333333333 9.10045 9.9345 8.92753333333333 9.12255 9.11306666666667 10.9283333333333 10.5235 8.94425 8.87335 9.5964 8.7326 9.3377 9.326675 9.09605 9.206 8.4829 8.4886 8.969 10.2773333333333 8.88336666666667 8.9509 8.8664 9.2892 9.0694 8.4066 9.0021 8.049 9.1208 10.01085 9.32105 10.1918 9.9517 10.2161 10.287 9.91265 9.16655 9.19935 9.26943333333333 9.28816666666667 9.1739 9.19173333333333 8.78586666666667 9.10083333333333 9.49265 8.97465 9.38495 10.1167666666667 8.44356666666667 9.0322 9.58026666666667 10.46 11.2746666666667 11.196 10.33 9.98343333333333 10.2673333333333 10.04985 10.1487666666667 10.3453333333333 10.2307666666667 10.03645 10.499 10.03645 10.499 10.8906666666667 10.818 9.4805 9.404 10.499 9.3819 9.5573 10.309 10.309 10.269
G245 10.2195 9.9168 9.0952 8.39226666666667 8.6821 9.4979 9.19796666666667 8.8369 8.81973333333333 10.4935 8.2041 9.437325 8.95056666666667 9.713225 8.42936666666667 10.16 7.8617 9.16 8.81363333333333 8.2191 8.04933333333333 10.5516666666667 9.403 9.22503333333333 8.74655 7.98515 9.586525 8.33885 10.0935333333333 5.45015 9.54985 8.36216666666667 8.6549 9.37745 8.22493333333333 8.2778 8.4539 9.93473333333333 8.6947 8.73745 7.86635 8.636 7.7233 8.91925 9.6296 9.432125 9.42726666666667 9.4314 8.25295 8.2884 8.65085 10.0275333333333 7.9622 7.9798 8.06956666666667 8.19635 6.9021 4.5996 7.36965 5.33155 8.1675 6.5061 8.16265 7.283 8.19695 8.20685 9.05605 7.34725 9.52605 9.7735 8.98983333333333 9.02866666666667 8.9926 9.08103333333333 7.80263333333333 8.05276666666667 9.06145 9.363 9.64595 8.21213333333333 6.81283333333333 8.57815 8.87443333333333 8.0818 8.7392 8.1441 9.0675 9.4327 9.50053333333333 9.593125 4.80386666666667 8.837 8.80166666666667 6.47555 8.26723333333333 6.47555 8.26723333333333 6.04866666666667 6.2747 9.755 9.6562 8.26723333333333 9.9167 10.095 8.88 8.88 9.0198
G246 8.52175 8.3293 8.6418 7.77883333333333 8.4852 7.5366 8.1203 7.6476 8.31653333333333 7.85145 7.5315 8.03805 7.5551 8.2836 7.50106666666667 7.96773333333333 8.3692 8.23863333333333 7.7398 7.65693333333333 7.56813333333333 8.45643333333333 8.18003333333333 8.4958 8.71 8.7626 7.800275 8.88135 8.5566 8.99305 7.6691 8.10086666666667 8.68216666666667 7.91195 8.37143333333333 8.2744 8.10375 8.20016666666667 8.52303333333333 7.9518 8.3253 8.0606 8.49055 8.57845 7.502825 7.40515 7.39541666666667 7.384525 8.09105 8.11133333333333 8.92645 7.89593333333333 8.19963333333333 8.2556 8.27813333333333 8.60105 7.24645 7.9697 7.77725 8.7271 8.1135 7.89955 8.1316 7.9067 7.9664 8.66105 8.19265 9.5632 7.835 7.8346 7.83716666666667 7.87153333333333 7.87563333333333 7.70433333333333 8.43163333333333 8.1693 8.4058 7.7036 8.31115 8.43096666666667 8.2188 7.94365 8.1772 9.55216666666667 8.93576666666667 9.0105 7.99756666666667 8.4381 9.02446666666667 9.007 8.7562 8.55476666666667 8.53863333333333 8.96555 9.08036666666667 8.96555 9.08036666666667 8.7946 8.926 8.2543 8.8736 9.08036666666667 8.3753 8.7612 8.4182 8.4182 9.3654
G247 9.7119 9.54806666666667 9.44643333333333 8.93723333333333 9.12325 8.6211 10.0496 9.0486 9.4218 9.491 9.32373333333333 9.25875 9.55333333333333 9.742475 8.97303333333333 9.12396666666667 9.72545 9.75283333333333 9.18116666666667 8.23996666666667 8.61086666666667 9.45276666666667 10.0753333333333 9.0558 10.192 10.16525 10.335 10.255 9.601 9.18505 9.5574 9.67813333333333 9.00876666666667 9.2257 9.98256666666667 9.63236666666667 9.6254 9.8049 11.5606666666667 10.555 9.4956 9.6269 10.05605 10.572 10.21625 10.1335 9.98848333333333 10.178 8.70015 8.6036 10.2305 10.0411666666667 8.71953333333333 8.90955 8.84996666666667 10.08645 9.2067 7.9816 9.1129 8.61635 9.2403 9.4757 9.1587 9.47 9.81445 9.799 10.00855 10.4779 9.7368 9.7188 9.837 9.74123333333333 9.5957 9.66933333333333 10.0776666666667 9.2477 10.82 9.13945 10.722 9.9662 9.9556 9.50965 10.347 10.3736666666667 10.6993333333333 10.9516666666667 9.8864 8.9881 10.127 10.18325 11.099 9.4959 9.4594 9.5442 9.37656666666667 9.5442 9.37656666666667 9.28296666666667 9.73923333333333 9.7474 10.285 9.37656666666667 9.8437 10.35 10.041 10.041 10.181
G248 6.7706 6.97543333333333 8.62753333333333 8.88953333333333 8.79665 10.426 10.1773333333333 9.3273 8.35126666666667 6.22425 8.53236666666667 9.6342 9.7917 9.1852 9.03736666666667 6.3985 8.8085 9.04296666666667 9.34546666666667 9.01076666666667 8.68426666666667 7.15913333333333 8.77376666666667 8.7609 10.4315 10.913 8.993025 10.483 10.487 7.7577 9.8495 11.0173333333333 9.39423333333333 9.0252 10.2346666666667 11.3496666666667 9.636 9.22406666666667 8.6183 8.2932 10.312 10.438 10.1017 10.622 9.3037 9.288175 9.57446666666667 9.394 7.57995 7.55086666666667 10.383 10.2323333333333 7.44943333333333 7.11485 7.6907 7.48705 9.87575 7.41665 9.72305 7.3906 9.16125 7.0839 8.66845 6.5639 7.7229 6.17515 6.33085 5.3137 9.8955 10.0186 9.0541 8.97173333333333 9.16143333333333 8.8386 11.1143333333333 9.90783333333333 8.03515 9.3958 8.31335 10.1158666666667 10.936 9.7709 9.1403 9.86666666666667 9.0849 9.3321 8.49376666666667 9.0644 9.48833333333333 9.7624 9.4438 7.33286666666667 7.45033333333333 4.8415 4.95496666666667 4.8415 4.95496666666667 5.33096666666667 6.2754 9.9639 9.3359 4.95496666666667 9.8777 8.9272 9.8341 9.8341 9.9967
G249 10.5945 10.1488666666667 10.2423333333333 9.95383333333333 9.25915 9.7961 10.441 10.264 10.4003333333333 10.2745 9.5193 10.25275 10.2643333333333 10.3225 9.87186666666667 9.939 9.4125 10.3973333333333 10.6593333333333 10.0614333333333 9.63013333333333 10.1062333333333 10.3246666666667 10.1983333333333 10.521 10.8315 11.24775 10.8525 10.6613333333333 7.8104 10.856 10.4806666666667 10.7166666666667 9.39355 11.0376666666667 10.2753333333333 10.14 11.2533333333333 10.8043333333333 11.525 10.1755 10.12 10.544 10.9765 10.953 11.11375 11.199 11.0895 10.907 10.8033333333333 10.7965 11.559 10.7796666666667 10.657 10.6686666666667 9.5438 8.88935 8.75495 9.115 7.9906 9.285 7.26585 8.81375 5.87135 8.9095 10.319 8.90885 7.53725 10.9965 10.82 10.4283333333333 10.4863333333333 10.354 10.2873333333333 10.695 11.4993333333333 9.3789 9.4472 9.78635 11.1056666666667 10.4067666666667 10.255 11.6143333333333 11.1876666666667 11.4866666666667 11.2123333333333 10.6166666666667 9.6892 10.6963333333333 10.57875 12.14 8.67683333333333 8.8929 11.978 11.785 11.978 11.785 11.6056666666667 10.648 9.869 10.085 11.785 10.158 10.074 10.327 10.327 10.563
G250 11.3045 11.687 12.1076666666667 10.5943333333333 9.8335 10.957 9.44126666666667 10.283 11.9216666666667 11.0055 10.5563333333333 10.96925 9.94526666666667 11.0375 10.6583333333333 11.829 10.191 12.065 9.5934 10.5883333333333 10.647 11.62 11.9993333333333 11.8596666666667 9.3482 9.5192 11.5045 9.7169 10.6453333333333 11.3265 11.0165 10.5273333333333 11.0926666666667 10.484 10.158 10.5236666666667 9.5925 11.5923333333333 11.0663333333333 10.447 9.12465 9.09875 8.7354 9.3868 10.851 11.4085 11.3515 11.5635 10.6915 10.8726666666667 9.85665 10.5383333333333 11.028 11.228 11.2983333333333 10.651 11.05 10.9905 10.986 10.399 10.8195 11.833 10.698 11.2365 11.0035 11.288 11.498 11.293 11.0185 11.0265 10.0151333333333 10.078 9.97793333333333 10.0060666666667 10.29 11.2056666666667 9.2141 10.5415 9.42465 10.0401666666667 9.91213333333333 9.29205 11.6316666666667 9.66756666666667 9.52326666666667 10.5043333333333 10.4736666666667 10.0071333333333 9.59336666666667 9.46455 9.0225 10.1052 9.95826666666667 10.3855 10.601 10.3855 10.601 10.672 10.6626666666667 10.121 9.8315 10.601 10.022 10.405 9.8202 9.8202 9.6345
G251 9.46455 9.92633333333333 8.57846666666667 8.39966666666667 10.951 11.317 11.39 10.55 8.2756 8.79995 8.4783 11.33975 11.432 10.89325 8.71463333333333 8.9787 10.9175 8.49076666666667 11.0736666666667 8.73873333333333 8.52376666666667 9.55423333333333 8.56823333333333 8.31306666666667 10.6515 10.3945 8.4298 11.436 8.35873333333333 8.4576 8.96545 11.7416666666667 8.49766666666667 11.2535 11.718 12.181 11.8 9.43916666666667 8.8642 9.2472 10.6835 10.953 8.9592 9.50985 9.76365 9.2505 9.00268333333333 9.806525 9.57715 9.97996666666667 11.5165 7.9272 9.06363333333333 9.27925 9.40146666666667 9.58155 7.9426 7.8124 8.3159 8.4416 8.51865 7.44305 8.8475 9.36435 9.872 9.84045 10.786 7.21095 9.01155 9.0577 11.5356666666667 11.515 11.5206666666667 11.4553333333333 11.9923333333333 8.15303333333333 10.9335 11.5755 11.299 11.8043333333333 11.5913333333333 11.3835 8.88466666666667 9.58203333333333 9.6748 9.4938 9.76733333333333 10.453 12.0656666666667 12.0565 6.5673 9.8892 9.65276666666667 9.39985 10.4346 9.39985 10.4346 10.5976666666667 8.329 10.49 10.866 10.4346 10.703 11.028 10.226 10.226 10.472
G252 6.75895 7.217 8.98266666666667 10.0259333333333 11.0255 11.921 11.9396666666667 11.149 9.3716 6.78625 10.5256666666667 11.77075 11.7713333333333 11.9205 10.5053333333333 7.59906666666667 11.145 8.93893333333333 11.0733333333333 10.8536666666667 10.333 6.75433333333333 9.02793333333333 9.5362 10.9325 10.549 9.285275 10.0826 10.8593333333333 8.09955 10.8 11.064 10.73 10.8185 10.0046333333333 10.9506666666667 11.7 10.261 8.18243333333333 9.0532 10.6445 10.8565 8.2547 8.6867 10.113675 9.6888 9.91576666666667 10.0805 10.2695 10.1776666666667 10.1323 9.57596666666667 10.0582666666667 9.86985 10.1180666666667 10.9805 11.3245 10.16595 11.403 8.7905 11.6695 10.6735 11.961 10.6107 11.964 10.383 11.104 7.33725 10.841 10.77 11.4236666666667 11.4486666666667 11.4696666666667 11.5286666666667 9.80133333333333 10.2183666666667 9.74815 10.863 9.6285 9.70276666666667 9.63213333333333 11.3695 10.259 8.26003333333333 8.03393333333333 8.18103333333333 10.0470666666667 10.724 11.5646666666667 11.49075 9.43303333333333 10.7156666666667 10.6866666666667 9.07165 9.17303333333333 9.07165 9.17303333333333 9.9736 10.9435 11.604 10.766 9.17303333333333 11.816 11.015 9.782 9.782 9.6025
G253 10.855 10.5296666666667 10.6476666666667 10.0883333333333 11.418 11.253 11.2146666666667 10.975 10.9576666666667 10.9135 10.6063333333333 11.565 11.4956666666667 11.137 10.5516666666667 10.7726666666667 11.5975 10.77 11.2493333333333 10.4913333333333 10.5583333333333 11.0953333333333 10.6683333333333 10.937 10.4955 10.6665 11.67975 11.0545 10.1466666666667 11.2315 11.3765 11.2256666666667 10.72 11.8855 10.648 11.4923333333333 10.3745 10.7466666666667 11.265 11.441 10.5945 10.304 10.3935 10.3795 11.5705 11.751 11.5348333333333 11.68925 11.377 11.179 11.129 10.5353333333333 11.2613333333333 11.155 11.1226666666667 11.23 11.0925 9.4555 10.997 10.00765 11.3545 10.5865 11.72 11.1065 12.0895 11.45 12.1325 11.5015 11.294 11.4695 11.5053333333333 11.5543333333333 11.4863333333333 11.5713333333333 11.0433333333333 10.977 11.8305 11.8815 11.8385 10.55 10.819 10.263 10.8583333333333 10.4123333333333 10.9963333333333 11.2036666666667 12.0143333333333 11.967 11.42 11.564 9.88373333333333 11.4896666666667 11.34 11.6215 11.8506666666667 11.6215 11.8506666666667 11.7746666666667 11.3033333333333 11.12 10.791 11.8506666666667 10.997 10.348 11.017 11.017 10.72
G254 11.06 10.5180666666667 10.5093333333333 10.1201333333333 9.8473 10.638 10.1356666666667 9.7701 10.2936666666667 10.7995 9.2921 10.15325 10.59 10.74325 10.0394333333333 10.9623333333333 10.1215 11.0646666666667 10.0473666666667 10.1326666666667 9.35666666666667 11.544 10.552 10.8806666666667 10.3705 10.65 10.73025 10.264 10.6956666666667 9.0217 10.6735 9.9095 10.444 9.25355 10.234 9.8577 10.237 10.8653333333333 13.147 10.6265 10.352 10.5055 10.738 10.295 11.14525 10.885 10.8013333333333 10.68875 10.0943 9.94986666666667 10.271 10.821 10.0095 9.88475 10.0958666666667 8.6185 9.5841 7.92785 9.655 7.27725 9.91895 9.39385 9.80795 9.45575 9.75005 11.4125 11.048 11.166 10.7205 10.7265 10.608 10.5913333333333 10.5196666666667 10.5403333333333 9.8 10.6956666666667 9.08995 9.33615 8.9431 10.2653333333333 9.3355 10.22 10.875 10.74 11.627 11.558 10.238 10.059 10.33 10.2395 10.5206333333333 8.37953333333333 8.329 10.7085 10.0834666666667 10.7085 10.0834666666667 10.136 11.036 9.8383 9.8605 10.0834666666667 10.027 9.9892 9.6774 9.6774 9.8299
G255 10.9245 11.1526666666667 10.4786666666667 9.7755 8.73715 8.6829 8.88123333333333 8.3705 10.0812 10.8345 9.02196666666667 8.672925 8.83756666666667 9.057925 9.40066666666667 11.1543333333333 8.49225 10.832 8.8216 9.27923333333333 9.0054 10.9183333333333 10.7476666666667 10.0153 9.9959 9.31565 9.3766 9.12285 10.0312666666667 6.6646 8.71495 8.7682 10.5376666666667 8.8919 9.44173333333333 8.78886666666667 9.05265 10.2493 10.6996666666667 9.74115 9.9073 10.2495 10.20065 10.3745 9.212175 9.20755 9.26473333333333 8.88615 8.8487 8.7524 9.14495 10.0532 8.81816666666667 8.66515 9.04473333333333 10.04215 10.416 7.3143 10.364 7.12125 10.39 9.57575 10.624 9.9831 10.5755 10.4875 10.6678 8.15935 8.69175 8.72085 7.6492 7.76903333333333 7.8194 7.56566666666667 8.9118 9.84883333333333 9.54425 8.97435 9.2116 9.74826666666667 8.317 9.33935 8.6928 10.225 10.7333333333333 9.94093333333333 9.12433333333333 8.7271 10.553 10.7875 6.37123333333333 7.73076666666667 7.67373333333333 6.6015 8.66293333333333 6.6015 8.66293333333333 7.3521 6.63886666666667 8.7962 8.1601 8.66293333333333 8.7353 9.3605 8.7481 8.7481 9.0867
G256 9.0115 9.37583333333333 9.6642 10.1043333333333 10.0835 9.4375 10.12 9.2784 10.047 8.30725 10.0843333333333 10.29025 9.578 9.979175 10.0102666666667 8.98596666666667 10.3255 9.8072 9.53376666666667 9.85193333333333 10.0353333333333 9.1718 10.0551666666667 9.6714 9.92575 9.69115 9.831025 9.9227 9.79036666666667 10.00265 9.7838 9.84486666666667 9.94536666666667 9.9059 9.31013333333333 9.79933333333333 9.99555 10.617 11.012 9.7612 9.87445 10.076 9.6596 10.217 10.09465 9.9443 9.961 10.06815 9.9114 9.81996666666667 9.82675 9.98606666666667 9.80716666666667 9.83705 9.91346666666667 10.7835 10.7205 9.4278 10.855 9.5635 10.8725 10.5075 10.7605 10.522 10.3935 9.7506 9.7612 9.52555 9.6949 9.7225 9.63913333333333 9.70463333333333 9.6776 9.69036666666667 9.49886666666667 10.219 9.5872 9.98795 9.33045 9.31946666666667 9.36486666666667 10.0805 10.0102666666667 10.235 10.1656666666667 10.1296666666667 9.83596666666667 9.43743333333333 10.1033333333333 10.17875 10.2377333333333 9.87673333333333 9.74996666666667 9.7186 10.2976666666667 9.7186 10.2976666666667 9.98563333333333 9.56593333333333 9.7427 9.3128 10.2976666666667 9.6679 9.6592 9.7247 9.7247 9.58
G257 8.75225 8.9185 9.47946666666667 9.5047 9.23085 10.435 9.1815 8.2239 9.28236666666667 8.4465 9.10766666666667 10.185 10.173 9.8351 9.55383333333333 8.49946666666667 9.71125 9.61503333333333 10.1026666666667 9.273 9.1624 8.9508 9.5296 10.0162333333333 9.7909 10.13075 11.133 9.8001 9.61343333333333 9.6755 10.2055 10.7013333333333 10.0502333333333 10.415 10.536 10.777 10.349 10.8033333333333 8.72513333333333 9.43105 9.35125 9.78625 8.63025 10.07125 10.6795 10.4215 10.3906666666667 10.385 9.4003 8.79443333333333 10.01095 10.9033333333333 8.47406666666667 8.0336 7.90916666666667 9.99375 9.59225 9.3367 9.7844 9.3094 10.0748 10.41 10.31455 10.807 11.112 11.445 11.922 9.68105 10.375 10.401 10.523 10.658 10.666 10.4383333333333 11.1856666666667 10.956 9.09395 10.4585 9.73775 10.5603333333333 10.5747666666667 10.3295 11.0603333333333 9.4907 10.6043333333333 9.96233333333333 8.98426666666667 10.0712666666667 10.573 10.385275 9.8713 9.12616666666667 8.98926666666667 9.62465 9.60653333333333 9.62465 9.60653333333333 9.3789 10.8103333333333 9.6411 8.9241 9.60653333333333 9.7166 9.4559 9.0258 9.0258 8.94
G258 10.3725 10.2543333333333 9.40226666666667 8.3368 9.64095 9.4552 9.49783333333333 8.785 9.58403333333333 10.4765 8.80846666666667 9.5551 9.2518 9.7307 8.8105 10.4306666666667 9.37425 9.5199 8.8155 8.8299 8.7935 10.4026666666667 9.36756666666667 9.5023 8.57395 8.73285 9.390875 9.01565 8.30666666666667 6.769 9.2627 8.75456666666667 8.88326666666667 9.09365 8.9047 8.74866666666667 8.8224 9.5642 9.1577 9.418 8.87705 8.48395 8.46045 8.8531 9.4579 9.47035 9.44225 9.487675 9.03595 8.93456666666667 9.14545 9.06053333333333 9.0557 8.96945 8.98923333333333 9.57535 9.7415 5.82705 9.80925 6.53515 9.83525 7.6995 9.86285 8.1072 9.8248 9.6086 9.9176 7.95115 9.2607 9.3569 9.5062 9.57276666666667 9.37023333333333 9.3683 8.6339 9.28463333333333 9.0991 9.1387 9.2509 8.90943333333333 8.05976666666667 8.65255 9.84973333333333 8.28276666666667 8.8805 8.8099 8.85283333333333 9.18556666666667 9.705 9.593675 4.70623333333333 9.58536666666667 9.4132 8.86795 9.3395 8.86795 9.3395 8.89866666666667 8.9996 9.1848 8.8284 9.3395 9.3005 8.7422 8.4433 8.4433 8.2345
G259 11.1005 11.361 11.1963333333333 10.5266666666667 10.901 10.686 10.868 10.285 10.877 10.8905 10.7753333333333 10.42625 10.635 10.43825 10.8406666666667 11.3493333333333 11.0185 11.1013333333333 10.242 10.8593333333333 10.4686666666667 11.464 11.0366666666667 11.0833333333333 10.753 10.917 10.59975 10.8745 10.3226666666667 9.70925 10.806 11.049 10.5526666666667 10.423 10.631 10.874 10.914 11.0766666666667 11.085 10.465 10.7395 10.7585 11.3335 11.445 10.86625 10.74575 10.8093333333333 10.86075 10.5545 10.7473333333333 10.937 10.566 10.6143333333333 10.698 10.6796666666667 10.321 10.3565 7.5959 10.4495 8.786 10.588 10.478 10.6165 10.525 10.551 11.0695 10.6165 10.829 10.8565 10.7185 10.622 10.59 10.6993333333333 10.643 11.0963333333333 10.9573333333333 10.769 10.4605 10.681 10.6393333333333 10.8486666666667 10.9515 11.08 10.624 11.049 10.971 10.1049333333333 9.88973333333333 10.6923333333333 10.809 9.65356666666667 10.788 10.704 11.0705 11.227 11.0705 11.227 10.737 10.825 10.516 10.258 11.227 10.51 10.624 10.591 10.591 10.547
G260 13.2455 13.272 13.0753333333333 11.643 10.308 11.004 11.6386666666667 10.567 12.9156666666667 12.9845 11.7233333333333 10.99725 11.253 10.86325 11.8223333333333 12.9596666666667 9.94675 13.0856666666667 11.386 11.6756666666667 11.338 13.0203333333333 12.8493333333333 12.694 11.6165 11.9785 10.4425 11.5795 11.6196666666667 8.8754 10.631 11.164 11.6326666666667 10.2945 12.0846666666667 11.3123333333333 10.7875 11.7733333333333 12.1 11.196 11.249 11.522 11.681 12.428 11.204 11.46275 11.3508333333333 10.7605 10.388 10.1276666666667 11.482 12.439 10.1593333333333 10.1069 9.9908 10.823 11.052 10.01045 11.2065 8.3679 11.3435 10.9345 11.3875 10.21425 11.5645 11.093 10.9335 10.22555 10.8835 10.5335 10.529 10.653 10.644 10.8143333333333 12.0093333333333 12.6426666666667 10.684 10.3175 10.539 12.1663333333333 11.793 11.095 12.0503333333333 11.681 11.678 11.5666666666667 11.1126666666667 10.712 12.4263333333333 12.45075 7.9957 10.0877333333333 10.2781666666667 9.69885 9.86176666666667 9.69885 9.86176666666667 10.0494 9.16266666666667 8.9865 9.1891 9.86176666666667 8.9557 9.1893 10.678 10.678 10.779
G261 10.343 10.4366666666667 11.223 9.7623 10.4085 10.81 10.616 11.649 10.63 9.5987 9.98186666666667 10.025725 10.742 10.1175 10.2406666666667 10.1316666666667 11.199 10.8393333333333 10.331 10.3816666666667 9.9388 9.89606666666667 10.6566666666667 10.415 10.5695 10.503 11.85775 10.328 10.0697 8.1085 10.959 10.3763333333333 11.127 9.5957 10.685 10.561 10.8305 10.3233333333333 10.9496666666667 11.2185 10.1195 10.57 10.495 10.4305 10.45675 11.70625 11.7938333333333 11.7475 11.289 11.4583333333333 10.4825 11.041 11.1826666666667 11.288 11.2 11.86 11.12 7.8296 10.624 7.64985 10.6395 10.46375 10.35 10.7535 10.917 9.9015 10.7135 10.2 11.2455 11.415 11.0903333333333 11.086 11.0166666666667 11.0636666666667 10.7536666666667 12.0876666666667 9.1378 9.3811 9.15005 10.6333333333333 10.4266666666667 10.536 11.22 11.5736666666667 11.998 11.3686666666667 10.4833333333333 10.4306666666667 10.8636666666667 10.91675 5.9009 10.289 10.1461333333333 10.3105 10.7206666666667 10.3105 10.7206666666667 9.67303333333333 9.60363333333333 10.036 10.197 10.7206666666667 10.034 10.737 9.8305 9.8305 10.04
