G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 G18 G19 G21 G22 G23 G24 G30 G35 G38 G42 G43 G47 G50 G54 G55 G56 G57 G58 G60 G65 G67 G68 G69 G71 G72 G73 G75 G77 G78 G81 G82 G83 G85 G88 G89 G91 G93 G95 G98 G99 G100 G102 G105 G106 G108 G109 G110 G112 G113 G115 G117 G118 G119 G120 G122 G124 G126 G127 G128 G137 G139 G141 G143 G144 G145 G146 G149 G150 G151 G160 G161 G163 G165 G166 G167 G168 G169 G171 G173 G174 G175 G177 G178 G182 G183 G186 G187 G188 G189 G191 G192 G196 G197 G198 G201 G203 G204 G206 G207 G208 G209 G210 G215 G216 G218 G219 G220 G222 G223 G226 G231 G234 G235 G236 G243 G246 G247 G248 G250 G252 G253 G254 G257 G258 G259 G260 G262 G263 G267 G268 G269 G270 G271 G273 G276 G277 G278 G279 G280 G281 G282 G283 G284 G288 G289 G298 G299 G302 G303 G304 G305 G306 G308 G309 G312 G314 G315 G316 G319 G322 G325 G327 G329 G331 G332 G333
G4266 0 0 0.823901127033897 0 0.00560640376869335 0.0301395725386916 1.10492559590183 0 0 0.0404794708723885 0.917541990520082 0 0.375524697237875 2.462218849585 0.104595768394727 0 3.01355303161347 0.713440956284891 0 0 0 0 0 0.156008498849027 0 0 0.770275245795739 0 0 1.80499526591421 0 0 0 0 0.972666456153855 0.744156065244859 0 0.809999504934738 0.169055161346779 0.381775084091795 1.05353046115268 0 0.642919188000097 0 1.94240137022449 0 1.43821902605431 0.603497856530835 1.32284096236586 0 0 0 0.260249575882868 0 0.913608736574214 0.807567019635713 0 0 0.174630950063823 0.208294324820543 0.54246472979745 0 0 0 0.309468961813054 0 0 0.639949448604632 0 0.210983747202039 0 0 0.815553396792551 0.29209374750831 0 0 0.695854542452669 0 0 0 0.000572036536324265 0 0.152858369486548 0 0 0 0.570897535250129 0 0 0 0 0 0 0.351669497372655 0 0.168223943788441 0 0 1.06299823543602 0 0.0937766410261892 0 0.176290980709297 0 1.34686140841982 0 0 0 0 0 0 0 0.814011161870471 0 0 0 0 1.13459535878944 0.141325683433768 0 0.169751530040235 0.435955669283347 0 0 0.65584478648904 0 0.449430659081196 0.332099591216588 0.628000421141627 0 1.72921612762848 0 0 1.61083128512626 0.587381334022832 0.195958593552198 0.936589384176181 0.416914546960082 0.399949275595695 0 0.201413212516014 0 0.132756482416885 0 0 0.061074384994071 0.4401342760433 0.468423626179683 0.712914255773394 0.0275613258898657 0.121270447396483 0.382094565839928 0 0.773174738304037 0 0 0.0521252245442265 1.69772243221323 0 0.301319185216942 0 0 0.808041717679792 0 1.161138307158 0 0.0511890916253146 0 0.63150937176026 0 0 0 0.579652156195721 0.580574603675938 1.5409527513271 2.68195427205223 0 0.0641594531965195
G4270 0 0 0 0.693603126131582 1.39463987441594 0 0.307794442436483 0 0.332222707012947 0.154654722188605 0.725220611552155 0 0 0.726119291493881 0.135673302885412 0.953437256532822 0.59515176760831 0.683086748620514 0 0 0.674727858026784 0 0 0 0 0 0 0 0 0.562710695977943 0 0 0 0.575853713297969 0.52375766332594 0 0 1.15843668149729 1.23859883583406 0 0 0 0.426506254733064 0.966876572339607 0 0 1.07253098602042 0 0.768897114919885 0 0 0.30691473744511 0 0 0.915244539940537 0 0 0 0 0 0 0 0 0.736398844790661 0 0 2.04081055635691 1.66912609574375 0 0 0 0 0.458912878863466 0 0 0.182676406418106 1.14312987500772 0 0.216763741508775 0 0 0 0.319816180125607 0 0.00838488233018242 0 0.395089398656819 0 1.31075944811819 0.0388694529271377 0 0 0 0 0 0.321854026273079 0 0.344886889300221 3.07730327024157 0.21979954232997 0 0 0.163838329792094 0 1.67501326694752 0 0 0.421959203709778 0 0 0 0 0.152141009543112 0 0 0 0 0.207147880053758 0 0 0.508159685036114 0.110515550048092 0 0.53829547875001 0 0 0 0 0.321559002947625 0 0.37490382461668 0.230546822113748 0 0.957341512940827 0 0 0.828033646508565 2.3902074130364 0.358250709161578 0.315772038630178 0 0.464920935952542 0.35988288980552 0 0.0874203496102875 0 0 1.45936703247265 1.78721427074517 0 1.37350736986034 0 0.929912188059746 0.376904967169904 1.32771424333726 0 0 0.874018144112181 0.318186253117877 0.598637179463152 0 0 0.429624153734799 0 0 0 0 0 0.839552597083129 0.0446951091022522 0 0 0 0 0 0.742548266735408 1.25365168795735 0
G4271 0 0.0190296618856139 0.827205234395586 0.365199253377749 0.327161801340155 0 0.240939132232366 0 0 0 0.635997680093425 0 0 2.29975509887147 0 0.482835067164167 1.55485502916144 1.20055089053559 0 0 0.818231784728721 0.0632837853765342 0 0 0 0 0.667041183726705 0 0.0107541503492183 0.899515479715577 0 0 0 0 1.20945514212607 0.238318188524222 0.164496765916292 1.12671120821067 0.190277125772957 0 0 0 0.190792219564221 1.22555852714204 1.75900961187579 0 1.6973512678233 0 1.83465053228676 0 0 0 0 0 0.137951734297425 0 0 0 0 0 0.820453856253886 0.0647985508225594 0 0 0.136295357029247 0 0.918375696637482 0.449613547488926 0 0 0 0 0.671194205464738 0 0 0 0.330503936581513 0 0 0 0 0 0 0 0 0.229207719785966 0 0 0.982958930518903 0.075317804771665 0 0 0 0 0 0.0362839415931845 0.572698110965 0.732352672623847 0 2.04512528712208 0.550060990082563 0 0.863008323538704 0.186305521841857 0.507468930047885 0 0 0.0754500259697796 0 0 0 0 0 0 0 0 0 0.345087149631048 0.496943787869913 0 1.12470257687599 0.246383382868258 0 0 1.19712299233707 0 0.0902628906291073 0 0 0 0.981338062467787 0 0 3.04750603157025 0 0 4.75111271069067 0.899197406626295 0 0 0.0532740954481065 0 0 0 0 0 0 0.566470827247773 1.61206380561732 0 0 0 0 0.297620480804201 0.250611634759347 0 0 0 0 2.45160453369769 0 0 0 0 0 0 0.783316581920977 0 0.248527586741967 1.16240814936574 0 0 0.387327438244839 0 0.0371332142574078 1.04932165988199 0.376449798752137 0
G4275 0 0 0.66431673409129 0.840847985458622 0.0102444772698961 0 1.53228970031785 0 0.0550287815770489 0 0 0 0 3.2341637941199 0 0.298419481530474 0.742370742676217 1.18270299646361 0.0278748152069933 0.633107421563372 0.506077970183201 0 0 0 0 0 0 0 0 0.911964085871114 0 0 0 0 2.1097967636236 0.698237436695752 0 0 0.28924622375204 0 1.8925866911388 0.0246824717408698 0.0325040232293995 1.48612023788177 2.56838980086696 0 1.84414750299727 0 0 0.505436752038225 0 0 0 0 0 0.141189724582593 0 0 0 0 0.852540583381788 0.812625291806558 0.0740443807029418 0 1.39729586939549 0 0.174436736822896 1.50488045726432 0 0.363931904907903 0 0 0 0 0 0.863777608125113 0.78734835559928 0 0.500276450309079 0 0 0 0.0809978731717383 0 0.437395449999143 0 0.253814916102676 0 1.96332620203606 0 0 0 0.0930026028687265 0.812614508973805 0 1.18537062201224 0 0 0.274564349231731 0.0221257897763823 0.419234501691292 0 0.55635782099202 0.328607200508269 3.24559586063101 0 0 0 0 0 0 0 0.134256818153511 0.266562525224513 0 0 0 0.155520113939523 0 0 0.272095773643731 1.41817431588296 0.221187859049273 0.395279423683218 0.47397992272809 0.194806346780409 0.496311448069535 0 0.681890484650035 0 2.01143622437059 0 0 0.326695610273992 0.439845466007503 0.675033500136486 0.702674001362836 0.287904367703931 0 0 0.229442823750457 0 0.864258141408567 0 0.271760023241079 0 0 0 2.41076827574287 0 0 0 0 1.64793578844166 0 0.0976546861115305 0 0 0 0.944347552662851 0 0 0 0 0.330635353419969 0.350473210186126 1.28394832778897 0 0 0.177754210513278 0 0 0.457679475900528 0.342741551342671 0 0.806776516634501 0 0
G4276 0 0 0.336865135554148 0.0541512202798277 1.72011302866645 0.792011189753259 1.45638467445936 0 0.553319389598563 0 0 0 0 2.49860820050661 0 0 1.61916490404345 0.446329220761437 0 0.599511249117281 0.0621090409727337 0 0 0 0 0 0.519468103919587 0 0 2.20353097807604 0 0 0.832084641371168 0 1.77823854378876 1.76500161497655 0.697110879075221 0.658474019598054 0.4976068729877 0 0.199240211768833 0.0568609649209033 0.920656557621706 0 1.56968945975948 0 2.589165875814 0.27558375813399 0 0 0 0 0 0 0.552957304560357 0 0 0 0.154400799585572 0 0 0.0974503246308045 0 0 0.683596859719386 0.268228686156995 0.88693038526592 1.54121677717236 0 0.397054604718004 0 0 0.57056455458416 1.12642872399006 0.385900378822312 0 1.53110642657761 0 0.108452397502231 0 0 0 0 0 0 0 0 0.457205486596479 0.156305922474312 0.157217469115133 0 0.0203880531490697 0 0.015462722961177 0 0.00888910562534146 0.200105636972168 0.248467380177416 0 0 0 0 0.782471555853722 0 1.75248584256517 0 0.759168646853574 0.219771293959131 0 0 0 0 0.232332046769318 0 0.965995676981209 0 0.0892573013961482 0 0 0 0.39612348909884 1.94241896655928 0 0 0 0 0.193803366651309 2.05721836669017 0 0 1.12385010945076 0 0 0.791583873456791 0 0 1.23554300871101 0.963475055693536 0.888555958346116 0 0 0 0.419895119664727 0 0.245988844148235 0 0.34940940192661 1.04060456188564 1.40889113060823 0 0 0 0 0.628466381014407 0 0.161712629366418 0 1.03471224635605 0 0.69135661072135 0 0 0 0 0.73193175612822 0.148457715385508 0.588433873920374 0 0.0343597429614866 0 0 0 0 0 0 1.63546263540927 0 0
G4279 0 0 0.862945753038467 0 0 0 1.27407211877942 0 0.121280419060297 0 0.444010921742282 0 0 2.97194451960162 0 0.64780917860892 1.80623152058124 0.532148715796678 0.0759699480293113 0 1.12916833176876 0 0 0.635343486118648 0 0 0 0 0 2.08418315207727 0 0 0 0 1.76198432097809 0 0 0 0.259369957155587 0 1.09811867089619 0.363081717886077 0 0.588818990642177 1.49694241936523 0 2.52792438388786 0 1.27707144954028 0 0 0 0 0 0.309309664310145 0 0 0 0 0 0 0 0 0.160216172765315 0.984580760137113 0 0 1.03557691188059 0.172689631203568 0 0 0 0.15464840936639 0 0 0 0.227044224480709 0 0.239794595440981 0 0 0 0.296095860173669 0 0 0 0 0.188217691151385 0.737577751679367 0 0.222145837430465 0 0 0 0 0.499725422904076 0 0.149872323589088 0 0 0.489841843006473 0 0.107185450214107 0.0917563533299574 2.43720172439931 0 0.455416701231543 0 0 0 0 0 0.71179680352994 0.635062580516192 0 0 0 0 0 0 0.526420836614125 1.19672906856696 0 0 0.0234476921310817 0 0.455727894452604 0.220956565389675 0 0 2.91136756888598 0 0 0.724364001212557 0 0 1.35805924438161 0.502972629751277 0 0 1.4392504919173 0.124157268131142 0.351631063403478 0 0 0 0 0.0754466934544101 2.11199237007514 0.348216656741777 0 0 0 0.985166759349653 0 1.13427817728067 0 0.446776043755873 0.061935414810563 0.306291826294302 0 0 1.05436865632731 0.184306866729195 0.213544533665002 0 0.918497086300523 0 0 0.947348951016705 0 0.497597892372956 0.181353119233955 0 0.150408604983388 2.18557409320918 0.291851384168253 0
G4282 0 0 0.954641581771614 0.232122090511875 0 0 1.76213296177307 0 0 0 0.331632426355552 0 0 2.57934617159192 0.234314215745944 0.349705505168175 1.71861559787079 0.325309177676887 0.755450428299136 0 0 0 0 0.274340642042523 0.344731201899915 0.0426643217806154 0.530073792289571 0 0.615737518283387 1.65516648141336 0 0.565910906298471 0 0 1.39853763471338 0 0 0 1.10095974957852 0 0.00663471515307199 0 0.690958491614009 1.16194235491632 1.36998121167934 0 1.50003464020931 0 0.620899497904982 0 0 0 0 0 0.998990801475983 0 0 0 0.253870353350456 0 0 0 0 0 0.116355704960833 0 0.668799793169809 1.18239476213531 0 1.1572665832816 0 0 0.461698240884022 0 0.693269778091339 0 0.61533959634817 0 0.29787459242399 0 0.0051154766668722 0 0 0 0 0 0 0 0.103203606379083 0 0.620991599000701 0 0 0 0 0 0 0 0.437532700856185 0 0 0 0.531257788770078 0 2.15120402323822 0 0.0880395983869595 0.0682439323652447 0 0 0 0 0.0786869555534566 0.406205126923933 0 0 0 1.10716715621553 0 0 0.250302932408303 0.510831637797243 0 0.27132591747998 0.670815799211844 0 0 0 0 0 2.01972358841259 0 0 2.24799389141213 0 1.26466061938589 0.828958300314041 0 0.283688873322825 0 0.943671306232494 0 0.0834975517375597 0 0 0 0 0.103647435616462 1.16438942480109 0.35492226793525 0 0 0 0.351999284399194 0.198944121072317 0.416337523087165 0.163030410713515 0.478627520889653 0.28256971211747 0.281235510630484 0 0 0 0 0.139234018903014 0.431179809665702 0.338769439008171 0 0.242709764096412 0 0 0 0.873169053266032 0 0.492311729857352 0.592101322118036 0.0760559421783569 0
G4283 0 0 1.20297156855381 0 0 0 0.947184537691772 0 0.433494824786286 0 0 0 1.1007583374463 1.41381330949324 0 0.381069121740262 1.86250194091728 1.71906401845471 0 0.151587398954546 0 0.510608725607291 0.0296176748286134 0 0 0 0.50794986441419 0.12862140811966 0.449404573832482 1.34188672349842 0 0 1.84790442894072 0 0 1.05104515573807 0.63443956816367 0 0.179487712778524 0.131215244932906 1.48654772268905 0 0.344740813910029 0 2.1175748168483 0 1.6802927523781 0 1.28917310224004 0.275531500588724 0 0 0 0 1.04472621946895 0.0145238109468365 0 0 0 0 0.535323747736934 0.236470406346396 0 0 0.600038166883991 0 0.542569737377233 0.537613054361098 0 0 0 0 0 0 0.915021962313428 0 0.336613861986082 0 0.0700939226383684 0 0 0 0.537661591683114 0 0.256108452497388 0 0 1.64057685451248 0.53159637815091 0 0 0 0 0.642602397956031 0 0.310189734810286 1.01846721918978 0.842539072328121 0 0 0.139337346092094 0 0.420909590738328 0 4.20462461746158 0 0 0 0 0 0 0 0 0.263404109319412 0.213070604112758 0.267938805167864 0.894613468012587 0.286206030343684 0 0 0 0.761357425534272 0 0 0.29141342437222 0 0 0.475076157809264 0.523056948666872 0 1.60955403145284 0 0 0.890952944424497 0 0.749955113142591 1.46760552963222 0.344526094450028 0 0 0.0647553523605141 0 0.0769009928107559 0 0 0 0 0.379035835006803 2.00655863374556 0.412194314929775 0 0 0.238252191255476 1.27247365551148 0 0.0131541967993994 0 0 0 1.3438583579544 0 0 0 0 0 0 0.965598943060459 0 0 0 0 0 0.815970042397603 0.323668196462358 0 1.35275821660176 0 0
G4286 0 0.0603412015645474 1.25918833856616 0.153117597082546 0 0 1.21573871963237 0 0 0 1.37641413942422 0 0 2.18006221455489 0 0 1.86748722989124 0.920561935097427 0.0430421056126729 0 0.816158222587058 0 0 0.804802246252133 0 0 0 0 0 1.24351845205165 0 0.24929281588695 0 0 0.936143240100831 0.476869315503595 0.00523572153299667 0.409247584202208 0.480638771177348 0.0660002480948313 0.198265301868081 0.771760591942468 0.00759430324575221 1.2265275880356 2.83662566833975 0 1.83100382439511 0 0.617739308168091 0 0 0 0 0 0.240393014774899 0 0 0 0 0 0.00142949298936808 0 0 0.891022929658982 0.0856021269019771 0 0 1.11384741483247 0 0.172822839305499 0 0 0.31834836544075 0 0 0.0988100733911335 0.160831422923734 0 0.116999519221957 0.0862510959441456 0.0394992853308766 0 0 0 0 0 0 0 1.8088145776985 0 0 0 0 0.0749122684833293 0 0.594451364968745 0 0.511027756114138 0.139898553760106 0 0.0906208411224547 0 0.834446055138796 0.0519758208768926 2.58626275686015 0 0.426345558765928 0 0 0 0 0 1.24762080766359 0 0.133228034183542 0 0 0 0 0 0.648549809503712 0.113448966119935 0 0 0.0306436994724026 0 0.450013544254131 1.53869122380337 0 0 1.46512029849723 0 0 1.2013307415936 0 0.161586259237142 2.12181782258535 0.237880740783369 0 0 0.324988647506878 0.668281202468234 0.154324112187332 0 0 0.177693905000401 0.1262204939552 0 1.76657254095434 0 0 0 0 1.50756215010105 0 0.0611694443272168 0 0.734676360341628 0 1.3676829478291 0 0 0.0565915203849904 0.813175983102123 0.449026630520105 0.107140716355302 0.794542498229256 0 0 0.958180201267355 0 0 0.183924541328816 0.314607147493771 0 0.869952737986065 0.583115206211291 0
G4293 0 0.61860011860806 0.688963801089163 0.110914569400031 0.19730956614947 0.513856312126386 2.62096600520905 0 0 0 1.8669474764487 0 0.0219939240173167 2.74072587042876 0.503478760683266 0 0.821816215289458 1.14025554069931 0 0.795280061388855 2.18146831306521 0 0.049817620282794 0 0 0 0 0 0.320130578020691 1.67397941058711 0 0 0 0 0.502333851679795 0.89969636432564 0 0.525026691195273 0 0.2721292443668 0 0 0.0869376110207234 0.485031427905757 3.12763580701107 0 1.5755704231907 0 0.281083038567109 0.117054617900132 0 0 0 0.437882608035522 0.660994252371771 1.04709542633023 0 0 0 0 0 0.170916352594492 0.0914689510976879 0 0.795451689384388 0 0.963940967940914 0.654870147387461 0 0 0 0 0 0 0.824712687342136 0 0.480770194963837 0 0.918038596380075 0.541474075364838 0 0 0 0 0 0 0 0 0.620082678703882 0 0 0 0 0.644713873104607 0 0.319371665963733 0.0758212003845642 0.645423579530326 0.370999194786719 0 0 0 0.749248564889629 0 3.23722320435152 0 0 0.1921015172614 0 0 0.146827824080045 0 0.464960472051823 0 0 0 0.226504220547283 0 0 0 0.563510179503537 0.0972006334552486 0 0 0.737410129386439 0.362099442225732 0.0101294406940546 0.169414147061797 0.383707198956359 0 2.40840263151715 0 0 0.0669031836470107 0 1.74421205605059 1.15855341742357 1.36460418474057 0.28384140000577 0 0 0 0 0 0 0 0.634309585063499 0.77755219150338 1.63893249186836 0 0.464243317505101 0 0 0 0 0.0160343591879938 0.0281882089416314 0 0 0.630619655316584 0 0 0 1.23159433390259 0.966838950349111 0 1.42285841895465 0.279739528887475 0 0.140127185209644 0 0 0 0.624830212858953 0.136900638342609 0.738250055079219 0.100080718116918 0
G4296 0 0 1.04846284888111 0.640417140231881 0.163655071660515 0 0.753192490217357 0 0.287562602903874 0 0.511565154661387 0.347640203607502 0 1.70765100938265 0.587766179316433 0.34589938104396 1.55070578829551 0.0747820021976846 1.44038582836503 0.113182198543154 0 0 0 0.431278726810606 0 0 0 0 0 0.418913656186297 0 0 0 0 0.863880969146508 0.453668475436808 1.0515161429162 0 0 0 1.07320721976652 0.396406268842775 1.35884375840879 1.99616494777254 1.99341561647004 0 1.86915495604269 1.12529880787978 1.15505689099725 0 0 0 0 0 0.172521994565995 0 0 0 0.0334783362895924 0 0.434351581708931 0.519991604224932 0 0.117299963648524 0 0 0.0935285836301807 0.204151384204806 0 0 0 0 0 0 0 0.458171738506098 0.700675441110353 0 0 0 0 0 0 0 0 0 0 0 0.62465252711629 0 0.302510416436702 0 0.329657458709596 0 0 0.24162520518892 0 0.388992833016309 0 0 0 0 0.118187251559243 0.374723004579533 1.81423129247789 0 0.0208484659701794 0.55913423005463 0 0 0 0 0 0.704419789939162 0.270292021277275 0.0976386347267215 0 0.329900003854443 0 0 0.881031885449739 1.19974160838575 0 0.121194612377865 0.0144660751294048 0 0.0323266637829532 0 0 0 1.87593122593277 0 0 0.251867198717152 0 0 1.86729089097496 0 0 0 1.1041678381038 0 0 0 0 0 0 0 1.51151741999171 0 0.290782607909258 0.227288694377396 0 0 0 0.580878816576408 0.0366175407121515 0 0.991961042643807 0.139943411785228 0 0 0 0 0 0 0.515441311127708 0 0.797721192437145 0 0 0 0.220451146687181 1.16966942270239 1.36770858426833 1.51913468879325 0 0
G4300 0 0.363983813746725 0.856995803353552 0 0.0907474966756031 0 1.25915735913546 0 0 0 1.09375194290275 0 0 2.91156709620738 0 0.22171190823084 1.49900475321879 1.6472017103327 0 0 0.287886854966939 0 0 0.569475822812643 0 0 0 0 0 1.8964088183388 0 0 0 0 1.3091988037121 0.0787316971111613 0 0 0.343455985316155 0 0.231954976999631 0 0.532068226451393 0 2.42846026981458 0 1.85149746155983 0 1.06476804646102 0 0 0 0 0 0.867050860033075 0 0 0 0 0 1.1291211822862 0 0 0.150858880803516 0.795972516646137 0 0.109269319219803 0.509029720029453 0.214526383502603 0.507328762881269 0 0 0.30354794204209 0.10415874791944 0 0 0.604618497479391 0 0.567277445321916 0 0.171426677041363 0 0.197344133442198 0 0 0 0 0.0805347729907883 1.13277524744325 0 0 0 0.136773076621927 0 0 0.0632699720176074 0.109466099269492 0.0938199078252434 0.217869930826082 0 0.129429678036758 0 0.128236246525087 0 2.36186112585404 0 0.152713510915794 0 0 0 0 0 0.117439392172444 0 0 0 0 0.231063111524902 0 0 0.240161454631496 0.731008426329114 0 0 0.276235146045768 0 0 0.0287539885144108 0.557849034583845 0 2.17093869038202 0 0 1.24812565364709 0 0.0828938147681837 1.02868235948879 0 0 0 0.943711195921267 0.0725577909821196 1.34137178976268 0 0.0405195816284217 0 0 0 2.29354383025964 0 0 0 0.069426801050899 1.40561544920175 0 0.67641731791121 0.297111563605966 0.856534723587274 0 1.4812526858537 0 0 0.305417422744588 0 1.13508467945405 0 0.796920637029829 0 0.990632282605607 0 0 0 1.53038897187062 0 0.273519195001076 1.79438534058914 0.109821142608027 0
G4303 0 0 0.578314886771955 0.295926402627269 0 0 0.81928969646861 0 0 0 0.408193740337025 0 0 3.95049408345808 0.0741462292389967 0 1.59043743165188 0.881987292833913 0.813406635807342 0 0 0 0 0.399380506965665 0 0 0 0 0 1.36713766532742 0 0 0 0 1.38943694824521 0.321113736737367 0 0 0 0 0 0 0.181090728041839 0 2.29713821298087 0 2.71352231853658 0.559059998285831 0.480943873535318 0 0 0 0 0 0.198036551665752 0 0 0 0 0 0 0 0 0 0.124196429983959 0 0.754925385375254 0.956925332967451 0 0.300262671489545 0 0 1.0020679717334 0 0 0 0.248428055646072 0.319514358691264 0.467271580154053 0 0 0 0 0 0 0 0 0.297334244190139 0.608095872645888 0 0.0290311751196919 0 0 0.213419203350972 0 0.53009213218668 0 0 0 0 0 0 0 0 1.50950984620741 0 0 0.169193471663154 0 0 0.0614922823936907 0 0.207684345679543 0.117249344366622 0 0 0 0.633266536608472 0 0 0.959310023137898 0.42158122073882 0 0 0.790719827040265 0 0 0.370195589130417 0.298370020969196 0 2.86102782061371 0 0 1.20378684345608 0.00094134883022125 0 0.715544256157363 0.167083530106723 0 0 0.820996190184518 0 0 0 0 0 0.0651400489752113 0 2.41076046456965 0 0 0 0 0.899006293247998 0 0.0831831437653196 0 0.666902527299888 0 0.731714892418733 0 0 0 0 0 0 0.0267642906362014 0 0.036620946912636 0 0 0.138328209684958 0.733715799143707 0 0.423100839507199 2.10332615818855 0.298041812390682 0
G4305 0 0 1.24175222760506 0.193161219919446 0.569555052747287 0 0.865468856000131 0 0.372672606069665 0 0 0 0 1.77609724205744 0 0 1.25840290343378 0.0114984812353733 0.0311790327070944 0 0 0 0 0.468933374466872 0 0 1.56888958549143 0.30684284464035 0.647345564229065 1.3343096452797 0 0.907442041251151 0 0 0.775111901934562 0.965269030309066 0 0 1.32546187250255 0 0.040216122056845 0 0.770599318343286 0 1.03909678055129 0 0.914968417946967 0 0.70433115407783 0 0 0 0 0 1.00611862024094 1.13413161467127 0 0.379286706497272 0 0 0 1.24232901871624 0 0 1.00889937910273 0 0 0.838317123706976 0 0 0 0 0.690458964808242 0.497367727986483 0.30960203052286 0.189214575682867 1.45608850894912 0.540925078974584 0 0.248230262673021 0.0268462656998142 0 0.218372764604312 0.0333090058964201 1.47968076294172 0 0 0.5720021283476 0.0101824766110437 0 0 0 0.0781982862177557 2.25864188432967 0 0.612237972030519 0 0.913583345175443 0 0 0 0 3.87608106858369 0.155252024633111 1.17136888683811 0 0 0 0.117420216582856 0.988357728021292 0 0.131968669775242 0 1.36620902115641 0 0 1.1611623302742 0 0 0 1.14561342499638 0 0.00720332445738004 0 1.51382116515672 2.17948616099788 0.366053052417508 0.219239909226697 0 0 0 0 0 0 0 0.92679258521846 0 0.260677042075654 0 0.113717342894969 0 0.276993700789664 0.00976320061719792 0.450492289658714 0.36411057884537 0 0 0.670371694226333 0.67228315373115 0 0.813371360824153 0 0 0 0.231581343268927 0.581856398834011 0 0 0.829246674655087 1.33109071547741 0 0 0.485979381295977 0 1.73368580136165 0 1.17219314269018 0 0 0 0 0.0582554869484333 0 0.413449336348635 0 0.518230643252287 0.0200158193486914 0
G4306 0 0 0.586762602421699 0 0 0 0.592685768733238 0 0.492678805698178 0 0.017637298931392 0 0.0794204876902466 2.63702085391678 0.105250694886324 0 0.808496564571861 1.95052846910166 0.425744606219294 0.58248612740575 0.122320239319078 0 0 0 0.0264489114059164 0 0 0 0 1.12875258710371 0 0 0 0.275761449433822 1.85530444540409 0.0237250415168735 0 0 0.503704621499594 0 0.546956566124362 0 0.875040416747654 0.557484163733219 0.57282758126979 0 2.22381943371045 0 0.423792267794786 0 0 0 0 0 0 0 0 0 1.619100293575 0 0.702172012252862 0.670555379853589 0 0 0.168939927672419 0 0.060665623204371 0.59776603349147 0 0 0 0 0.118527059386453 0 0.0976792983585829 0 0.0272398389398157 0.0379986010568787 0.20327660966973 0 0 0 0 0 0 0 0 0 0 0.535535953088433 0.0264848620023951 0 0 0.216526084748022 0 0 0 0 0.454404516681767 0 0 0 0 0 0.744234084804358 0 0 0 0 0 0.833335098078235 0 0.36319873002439 0 0 0 0 1.44584939469194 0 0 0.0829460761755698 0.822668647238155 0 0 1.21106674357669 0.114179516811098 0 0 0 0 2.29568427051312 0 0 2.59999087551644 0.191446066176413 0 1.12863780381221 0 0 0.657372544044579 0.189208169095812 0 0 0 0 0.0295346672891317 0.748671270861569 0.67433255249441 2.38895159743098 0 0 0 0 0.318947946216757 0 0 0 0.18868760156606 0 0.543915767071761 0 0 0 0 0.218703009343696 0 1.52589832810753 0 1.18819631360624 0 0 0 0.000723446789981811 0.180599954100645 0.976969939652192 1.20207119798003 0 0
G4312 0 0.38200090929252 0.50277558012856 1.59274821632416 0.118441172351505 0 1.06851467204627 0 0.430477926280775 0 0 0.29754561964392 0 2.62246095945286 0 0.0112761936085472 1.98329499798826 0.471362863136158 1.06849944536845 0 0 0.153800836387549 0 1.34289666819741 0.310733034207685 0 0 0 0.16387767008378 0.207745105775311 0 0 0 0 0.652910414206113 0.743560978757665 0 0 0 0 0.471416522695968 0.559389919447859 0.95733989315468 0.651695634805885 1.99200462858702 0 2.66991679480692 0 0.950461188549125 0 0 0 0 0 0 0 0 0 1.61153047551063 0 0.173949238045281 0.543149852217843 0 0 0 0 0.946497604517731 1.64375554031768 0 0 0 0 0.341705880213047 0 0 0 0.60339922486061 0.340830721567687 0.551807251603926 0 0 0 0.588076655252028 0 0 0.310080991310822 0 0.10829807969703 0.961316609192854 0 0 0 0 0 0 0.720473357500866 1.02084985392032 0.283061970392117 0.0550073541015488 0.556468920169237 0 0 1.22248865750461 0.639758041538448 2.15259211251153 0 0 0 0 0 0 0 0.988256684360684 0.430954397508257 0 0 0 0.170321204428507 0 0 0.545475862613726 0.537025121210882 0 0.23238239879341 0 0 0 0.389510842204267 1.02015180281992 0 3.11151399955155 0.220085665352165 0 1.32821117252106 0 1.05990301300699 1.32978334289742 0.796536261479997 0 0 0 0 0.503701984581477 0 0 0 0 0.336612267800629 1.89113513962175 0 0 0 0 1.29194299941218 0 0 0 0.572818283135063 0.277194276216566 0.228603949562701 0 0 0 0 0 0.406381236748214 0.480461401933599 0 0.242702587847037 0 0 0 0.170040157102918 0 0.145339352202836 1.45170217155048 0 0
