G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 G13 G14 G15 G16 G17 G18 G19 G20 G21 G22 G23 G24 G25 G26 G27 G28 G29 G30 G31 G32 G33 G34 G35 G36 G37 G38 G39 G40 G41 G42 G43 G44 G45 G46 G47 G48 G49 G50 G51 G52 G53 G54 G55 G56 G57 G58 G59 G60 G61 G62 G63 G64 G65 G66 G67 G68 G69 G70 G71 G72 G73 G74 G75 G76 G77 G78 G79 G80 G81 G82 G83 G84 G85 G86 G87 G88 G89 G90 G91 G92 G93 G94 G95 G96 G97 G98 G99 G100 G101 G102 G103 G104 G105 G106 G107 G108 G109 G110 G111 G112 G113 G114 G115 G116 G117 G118 G119 G120 G121 G122 G123 G124 G125 G126 G127 G128 G129 G130 G131 G132 G133 G134 G135 G136 G137 G138 G139 G140 G141 G142 G143 G144 G145 G146 G147 G148 G149 G150 G151 G152 G153 G154 G155 G156 G157 G158 G159 G160 G161 G162 G163 G164 G165 G166 G167 G168 G169 G170 G171 G172 G173 G174 G175 G176 G177 G178 G179 G180 G181 G182 G183 G184 G185 G186 G187 G188 G189 G190 G191 G192 G193 G194 G195
G1109 1.09260719351718 0.227983212579758 0 0.37760390668178 1.02512100613029 1.54531431301916 2.50055251790046 1.00624072051694 0 0.914924608723589 0.851998583841537 0 0 1.88608900349808 1.19683010472159 1.58200423278957 0.125696531375903 0.624193842651669 0.126406183089111 1.41633586739078 3.76129525301373 1.09361874013412 0 0.0986153813311482 0 0.582080392004451 1.21020596899019 1.63360909971406 0.925928401919516 2.77820290798 1.49554861404934 0 1.90723186004205 0 1.92497208647661 0.340311315050995 0 0.589499077910582 0 0.280093037208052 0.475355923944782 0 0 0.0685727340469456 0.953977372965103 0.136010870808409 1.01130916602589 0.593488133784839 1.37784686024874 1.19752364799653 1.10345481664306 0 1.41120686181003 1.20705913909546 0.251044654335661 0 1.458984162256 1.90691944835904 1.01446446002151 2.78851602235389 1.1842303259417 0 0.253684455457656 1.32873895790522 0.249212398147061 1.30235881831839 0.95400542554786 1.13921984658762 1.44107355129705 1.73790499395802 0.708419034695783 0 0.523806405964486 0.128500271953112 0 0.189566996116189 1.52899980001823 0.261595029711712 2.30092917466075 0.113910310051078 0.286117883220973 3.32588938860079 0 0 1.49051240162922 3.13806824979437 0.796710072375701 0.013937566787105 0.889801270805101 1.35148630335887 0 0.633342026172232 0.0476636749401028 0 0.879339681921741 0 0 0.586619270309954 0.131806275598391 0.868494968526273 1.88890510297795 1.64556570620994 0.169586737868823 0.312750551612356 0.96748772099811 0.358433362757865 0.597784925152969 0 0.501816435622498 1.65313972858851 0 2.0535931457211 0 1.75734045382109 0.0593685359489799 0.428104054566397 1.00382073237676 0.836362933612179 1.81045551860284 0 0 0.53373029206421 0.0543080093548445 1.62801952672915 3.70665592175639 0 1.20472860796406 0.122450832284121 0 1.08427871104539 1.01628144654805 1.26860452012796 3.16093228853777 0 0.671266635604157 0.241650374314768 0.143563463759309 0.61454794698179 0 1.467901737709 0 0.936784649245989 1.30649117915382 1.29763197765496 1.00794577885034 1.96993080428938 1.9070627031729 0.461786377067599 0.428237058482709 0 0 1.16451368280354 0.687998255522617 0.667605658652092 1.63291610453513 0.524956689970078 1.21689497243381 0.772551297713457 1.82028422310082 0 0.300597333289226 0 1.95251804473932 0 0 0.791964743890191 0.79440542429278 0.388413969818688 0 0.0307620929389496 0.472802280767581 0 1.25653337236045 0.947807261139713 1.07827395066473 0 1.49525937044852 0 0.837985988238607 0.544720503032981 0 1.2027326321575 1.80936760168922 1.26708492010473 0 1.09875833428627 0 3.03068247778931 1.6038382503857 1.58725639948169 0.607011993458588 0 0 0 0.584904643630646
G1110 0 0 0.473795493960884 0 0 0 0 0 0.492294314416918 0 0 1.19341203481601 3.03057876240418 0 0.696343446559743 0 0 0.265369328305898 0 1.03840708438883 0 0 1.14566299884348 0 0 0 0.0508127186828665 0 0 0.00538411724659816 0.457105808022721 0.117684425104835 0 0 0.371631003982401 0 0 1.05732350425086 3.48440641313435 0.0621457385639023 0 0 0.505584564508096 0 0 0 0.473557036190984 0 0.659406585247869 0.09502486552001 0 0 0.293255406848428 0.168297354398344 0.112104556410907 0 0 0.340283619554136 0.365737598371621 0.0656361869774871 0 1.24484815110974 0 0 0.881596372742821 0.827662842874027 0 0 0 0.849358145876874 0 0.527922726879109 0 0 0 0 0 1.78175673941294 0.092125269164927 2.45674039275898 0.269899335664711 0.776251808364517 0.519336373315417 0 0.186714724411692 0 0.726725501172894 2.11689583862046 0 0 1.29000087148122 0.431473959382274 0 0 0.656190718967287 0 1.65862430281463 0 0 0.0216276686091446 0.323252282430667 0 0 0.440835428129964 0.644772205295873 0 0 0 0.0418888260516311 0.60760583847473 0 0 1.14070443957175 0.03277836964976 0.885095834271137 0.860779077436234 0.708439857933077 0 0 2.30233051665883 0 2.13466643518419 0 0 0 0.313510201630112 0.900741293743361 0.561658385258177 0.327401939901216 0 0 0 0 1.01712716952106 0.543408407606536 1.13202047861363 1.01428658956296 0 0.744698191378614 0 0 0.612053729897559 0.564433913510302 0.0558860477621156 0 0 0 0 0 0 0.584666840363671 0.529964921799756 0.278768845635695 0 0 1.19978224095867 0 0 0 0.157854489402152 0.193053120528928 0 0 2.50608164766909 0 0.30214964093264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.60120604877027 0 0 0 0.000335596811621702 0.108693653251471 0.291947814036432 0.249572621086386 2.05930633293575 0 0.811696099773148 0 1.95391003462471 0 0.876770115313584
G1111 0 0.693513840446827 0.714918174904201 1.6806329496879 0.296553320285481 1.16613782175529 0 0.899517905927665 1.05816790495646 0.285941301037352 0.278068131350882 3.39457198953109 3.78230339637132 0 0 0.116620425471164 0.645868568899879 0.821359724731491 0.815023905420859 0.817059655622581 0.385722990627478 0 1.04803891393034 2.24212294264544 0 0.0916735455278646 1.52455258464211 0.979316237361131 0 0.526650615013942 0.588606154190974 0.508254553721106 0.683043214909144 0 0.888708549598427 0.670681515949974 0 1.32104295999953 4.25330259796031 0 0.970260631013792 0 1.06886166509366 0.567084568321952 0 0 0.411078702322263 0 0.612239649894414 0.924152682018766 0 1.31974495314835 0.868274801170025 1.84734645865505 0 2.84491654496492 0 0 0 0.509468483675672 0 2.97449105350239 0 0.429614660321258 1.69981173232547 0 0 0.558120002478617 0 0.583853389125403 0.742903489655645 0.0045606411011429 0.0929217452093915 0.084762731306211 0 0.0957016730845874 0 0.686765448568321 1.73009912303842 5.74073316520028 0.113913990092605 0.904503803357491 0.166329817058997 0.0296396352240365 0 0.609653861172736 0.334997571165648 4.22963319370655 0.378517323820827 0 2.30388221132087 0 0.205491165051313 0.918273401497626 0.46372807876122 2.15078704381515 2.5116333120377 0.441058400881546 0.405313858652863 0.317189062979901 1.64787855023266 0 0.223487575511619 0.880070208899843 2.90757645906046 0.0957935648340221 0.662419562192209 0.862869641099211 0.656987649758804 0.14031888918302 0.355888471530407 0 3.88847023119855 0.548134437429624 0.833513379734735 1.70363367438704 3.30840315791034 0 0 5.42285822142309 0 1.62744364500968 0.604364504095667 0 0.483637287816619 0.346002680613127 0.0926064547003071 1.59245732728852 0.377611450373112 0 0.309604439753777 0 0 0.478355895173244 1.56135259054041 0.70788504675059 3.3340435940321 0.200852975694987 0 2.22866244963829 0 1.42289467336645 1.01783157167425 0 0 0.406089005856237 1.56970575066597 0.549848466611984 0.435232031986502 0 0.635994032007703 1.67394351694187 0.125458910676189 0.0809679239916019 0.240747446304629 2.70696707766965 0.499635992888353 0 0 0.0293050451997185 0.286522959756843 0 0 4.82890191741266 0 1.57940844070165 0.468830633429303 1.20708195707097 0.495284982710721 0 0.601574669606572 0.49237693919146 0.0793732714643154 0.241422837388697 0.754014968022202 0 0.483746496059262 0 1.13282913737714 0.206842160983422 1.66395003889452 0 0 0.443452693437128 1.3808510368064 0 0.679812128517027 0.41525155784773 3.25816275371028 1.44193894310961 2.26498491924349 1.41715503225205 3.9718617636755 0 0.76039295480562
G1112 0.102379046660115 0 0.639106943731647 0.502491785733583 0 0 0 0.684451515434418 0 0 1.33189253312523 0 0 0 0 0.738410594793659 0 0.434508520932815 0.699203621210098 0.556973918009589 1.44968734033276 0.772770466805186 1.36426339188196 0 0 0 0.618478031320409 1.28071165615653 0.730091800274853 0 0 0.772283496750703 0.492788856507656 0.115832377264171 1.09568983203612 0.441604445395378 0 1.4885043925448 0 0 0 0.837851531579795 0 0.0552781260777518 0 0.135289011847039 0 0 1.15200494947716 0 0 0.737996572459993 0 0 0.691133545546813 0 0.647434930811704 1.85192958339063 1.87242188192575 0.664840774435001 0.174286266121921 0.0236039532954973 0 0 0 0.300487645839987 2.25128371504039 0.308576296316942 0.387840225188371 0.01151797607094 0 1.80104656481105 0.808961590698582 0 0.548558675253082 0.835748872850092 0.0167741142773526 0 0 0 1.17215651364641 0.250191671332395 0 0.0845228139696268 0.443184187412948 0 2.46532897741201 0 0 0 0.339008708773184 0.21158529496416 0 0.510963880463847 2.37622758754783 0 0.931267010430006 0.0101386930197416 1.71549670294464 0.172013452966217 1.21305043891524 0 0 0.535504590968762 0 0.210340574444511 0 0.12088479306099 0.829388846330407 0 0 0 0.672224719355833 0.316086076867284 0.0594356352927009 0 0 0 0.776139779621616 0.10847336408767 0 0 1.07457656213393 0.270338754829172 0.360300465150062 1.46538824874043 0 0 1.24530126154909 0.119857808039959 1.92658602635368 0 0.305361717763788 1.40605117035922 2.12319594276186 1.42881869663957 0 0.0319240931559334 0 0 0 0.0916751647702601 0.779737073813359 0 0.179055956313661 0 0.234276687556089 2.24313172042349 0.941403021671477 0.12200554416248 0 0 0.590041407716547 1.45278186648145 0 0 0 0.453329479973159 0 0 0 0.408253077766658 0.916086914293003 0 0 0 0 0 0.116079099935039 2.28043101394318 0.0517929186483445 0 0 0 0.639170776307507 0 0 0 0.0532150266614316 0.492100831303496 0.109587344645836 0 0 0.494390554811949 0 0.80040430230685 1.2745460351106 1.31367315064598 1.02308156456369 0.729440291025711 0.161486418244489 0.134303715818805 1.02757094967785 1.35830749765979 0
G1113 2.24566485388568 0.651682197261126 0.544201358193954 1.43912447116463 1.23176790977043 0.00218245609129696 1.05120264800654 0 0.0710642056435201 1.08855524785323 0 0.959768762660536 0.139932795588573 3.67935207797844 0 1.05838255939841 0.830002650748278 0.31070768614951 4.13313496596957 0.889683155131174 1.78999559846203 1.77030217555691 1.95469508986529 0.246099614320605 0.671694431235182 0 0.967825393296977 2.07106595095139 1.7420422217714 2.39894913106277 0 0.249721526551504 1.39486782452329 0.636230283197815 2.50078370659877 1.52363117261164 0.949221067894196 0.600645176543608 0 0 0 0 1.04803098642535 0 0.161246038174727 0.0924052007314867 0.133021380347807 1.20674255483615 0 0.156148855577966 1.60464008953946 0.147923974861559 0 1.11350026000862 0 0.360304687777383 0.0564201734620453 0.372650956445235 0.142794470288419 0 0.906587781740527 0.16160518674185 0.580294565715315 0.72871003955575 0 1.66667020778666 0.373043721696338 0.785825819154082 3.30776442466987 0.387217138084321 0 0 1.47112912971326 0 0 0 0 0.263028002520867 2.17098924573452 0.389751884471481 0.870993839765213 0.660298852805934 0.0317135976964166 0.455355339458876 0.777885648059102 0.35281753428176 0.1008069680997 0.241022046266108 0.70628115698012 1.96914321452702 0.290862094389569 0.313442555030656 1.18855037004341 0 1.06924494570767 1.36670894910708 0 0 0.554467139154289 1.87068629940087 0 2.26861803954028 0 0.644770439728772 0.717613168313641 0.0111842497515445 1.31909079157552 0.941937160074155 1.79535744732325 0.108750466658744 1.01972203998475 0.879901839281873 0 1.33222874376834 0.446579198176248 0.472265472427313 0.851752049035926 0.697662696082549 0.0337606470099432 0.53901015027048 0 3.00060019771963 1.28250036964072 1.37158614081578 0.417257440012145 0 0.93394720498921 0 1.05253227354361 0.71279334159919 2.22150191654986 1.48659899090635 2.92534903256993 0 0.162488204534483 0 0.29431126437857 0.910700157872268 0.686651377998088 0 0.258383906395489 1.1312581653327 4.54557495666467 1.00855641558115 1.50829922493917 0.799371413801417 0.0283276239227117 0 0 0.15887686466987 3.10747361904252 0.787513538470032 1.03768969751649 0.334537897488499 0.955524328616448 0 0.485034651482164 0.814499639364319 0 1.0111464935975 2.56441259484275 0.0427929652390449 1.51529558709812 0 0 2.36507774704324 0.87225138336062 1.02098440575854 0.516394501655949 0 0 1.06255511816235 0.806730961723516 0.039071710541458 1.4336647716252 1.34444077197675 1.2740934819727 0 0.433770923976644 0.16603430551294 0.0381102812890491 0.538252160205187 1.05927771247544 2.7758675145146 0.696620384783991 1.79860285113387 0.107629104851433 1.50291813361276 0.512586462189779 1.8978630532122 0.917286782338179 1.71181594192237 1.0278838808009 0.712617863104634 2.19446488320377
G1114 2.35199686855564 0 1.69402192944141 0.427691140672198 1.1677114113698 0 2.39347879223682 0 0 2.17458728126487 3.30613538545251 0 0 2.56885877933962 1.51148165104392 1.00484949996129 0 0 0.738315809619301 0.442131471627795 3.69575769193007 0.87083300479595 0 0 0.539878895423165 0.263159325631595 0.772619727908282 2.150366709909 0.23371477787077 1.95041441765317 0.0104491782696176 0 1.9859455435226 1.36071824014362 1.06992592233807 0 0 1.25038888961834 1.31329459435364 0.18808006383788 0.230217783759768 0.699294762201504 1.73854605135598 0 0 1.75638332958651 0 0.408406977376515 0.0433838675207413 0 0.801934598609178 1.47877905596711 0 0.380302265108667 0 0.0509038201839717 0 1.34900793674643 0 0 0 1.52151549258294 1.09847808937307 2.81695036660294 0.358248520698935 0.878600265750841 1.20416546453167 0 0.524490036743517 0 0.637066461652117 0 1.31672005986754 0 0.0236537874613433 0.926618420636566 0 0 0.840250225413699 0 0 0.372491104880748 0.0368577849633207 1.78936662992621 0.847527150645994 0 0 0 3.06537386396018 0 0.0454766657880193 0 0 0.153827554841259 4.72858805796407 1.46306274352167 0 0 0.51164274180805 0 0.634173349802755 0.861222867998343 0 0.0384620767434901 0.835754035652558 0 0.221649976581748 0.240305938698154 0 0.88613973525596 0.922892285267391 0 0 1.96180859232436 1.45728742640456 0 0.128877616995777 1.04328130419555 0 0 1.70989091445883 0 0 0 0 1.17788508179071 1.32531454984443 0 1.16362362444645 0.885290133155797 0.457634606941231 0.66147200220347 2.56051772054599 2.11774566980034 0.256290464085746 0.570421392950866 0.0546564872594837 0 0.622786356004449 0 0 0 2.17832399573314 0 2.34491037105344 1.37995220355026 1.61384550608889 1.36070462046521 0 1.90003065558627 2.66935882150371 0.961992921029467 1.62869919582495 0 0.862175122657711 0 3.09690084355441 0.237979709374876 1.96273431469196 0.662709721175193 0 1.48476728643494 1.58707712904101 0 0.974164051589133 0.0147918896501241 0 1.33254334417326 2.36537337609189 0 0 1.94233919871117 0.0543174839171285 0 3.34675311120074 0.689784397361935 1.74502349173739 0.727032797558329 0.74409979875226 0.00816300819011874 2.00505695002338 1.14428278700368 2.3566783059915 2.97048024033344 0 0.243740757898548 0.237358590531782 1.30995232868671 0 0 0.620888370656652 0 0.0444842249158058 0 1.24587643593018
G1115 0 0.189411801765329 1.46707709716505 1.25018922904088 0 0.0206227294220855 0 1.33291511766866 0 2.8856454647183 0 0.662629805335519 0 0 0.26464281558446 0 0.0654515869820518 0 0 0 0 0 0 0 0.269675357170629 0 1.31631123566569 1.02357518092847 0 0.182202875945466 0 0.101837060250145 0.72794653942012 2.86693904003607 0.963845890422717 0.80937157960429 0 0.300550577923108 0.639587666193055 0.728053162116749 0 7.16467950527429 0 1.10167347356874 0 0 0.0182728830423245 0 0 0.174195387673967 0.0327020484597036 1.32578929035013 0 1.74472997098543 0 0 0.962053231473231 0.551840287784964 0.737622370598889 0 0 0.0832111059880267 0.782366764541738 0 0.745525636684155 1.58482194955233 0 0.0545209290072978 0.729414199605472 0.0838167941964555 0 0 0 0.210878701577748 0 0 0 0.920989700775587 0 0 0 0 0.267048161598091 3.7666287908826 0 0 0 0 0 0.100407512709302 0.474345929069958 0.00723476549252051 0.394098491975568 0.691762287266789 0 0.0591306390950271 0 0 1.06834602152308 0.201383962086606 0.372107324268775 0 0 0.0137856718192886 0 3.70164336951745 0.135751504445507 0 0 0.510315199849612 0 0 1.33700493785656 0 0.268935614090882 0.930555940295092 0 0 0 0 3.78292731433108 0 0.410080249490767 0.392268202902991 0.00104336695909929 0 0.516863403272076 0 2.49245927359791 0.276321975307036 2.91703587406146 0 0.132043038810604 2.24471259800944 1.06577643589998 2.4760049716907 0.074010670959357 0 1.36567001029365 0 0 1.1622727208921 1.28011318144497 0.881833796391105 0 0 0.48112305046308 0 0 2.56991795328455 0 0.712508890328808 0.0557463026894869 0 1.21511094108042 0 1.4899537071414 0.561153233981555 0 0.223134176219535 0 0.610946206454723 0 0 0.180676611772247 0 1.99858508715003 0 0.0787681306899159 0 0 0.165699435048955 0 0 0 0 0 0 1.045421757919 1.69394154268577 0.498640019962079 0 0.141792855155757 0.257420877241632 0.573239250641168 0.675742916189792 0 2.41531370530737 0.573140611901744 0.627304804797291 0 0 0 1.13333961813833 0
G1116 0.591201036258448 0.321732965314824 1.00318258333335 0.59943487599027 0.255870324760349 0 0 0 0 0.83682414483684 1.73529853589791 0.573186722932349 0 0 0 0 0.0788187442026168 0 0 0 0.52358071098952 1.79436870331427 0 0 0 2.49797057568725 0.958109668787637 0.204408678880538 0 0 1.15836558524699 1.40383143263717 0 0.269417685230712 0 0 0 0 0 0 0.202865846319309 2.04169100164314 0 0.509044510823658 0 0.174368651906927 0.275067549337635 0 0 0.797813602073164 0.199705680100787 0 1.21430688743819 0.853663250802075 0.345058549951164 0 1.97101253815929 0.833336068731038 0.879424836267685 0 0 0 0.229217505448209 0 0 0.47731751176618 0.153548849153032 0.125399086619493 2.08618294667032 0.801244151773611 0 0.223802676177868 1.92914135955476 0 0.0706948765584793 1.72557201473675 0.822794857689814 0 0.315891931148395 0 0 0.00592500687226367 0 0.72706097411731 0.640043501843239 0.454062611079216 0.328092870555205 0 0 0 0 0.980532203999691 1.45657225947772 0 0.0402047647070198 1.35130619932764 0.46873615471048 0 0.160016031550759 0.494154591481978 0.825914525113777 0 0 0 1.29820237447654 0.0216382249777159 0 1.34974782915647 0 2.22361175742289 0 0.28637442169749 0.624559571816946 0 0.971481951593515 0 0 0 0 0.255089130042808 0.115769429655304 1.01146365771317 0 0 0 0 0.404283901621871 0.133093155370459 1.35040267980367 0.605331481000696 0.974909232224696 0.981507542233969 1.41139260615876 0.106002443306962 2.40795825826261 0.46497437270127 0 0.517165231662025 0.385024024178403 0 1.95386088449287 0.649091439124575 0.407611622198197 0 0 0 0.826563671417289 0.29270792906386 1.07594672795525 0 0 0.966849914645525 0 0 0.864941567625411 0 0 0.458162390071124 0.618986305934685 2.03300950380896 1.18948720239385 1.26570167494812 0 0 0 0.0357989488265753 0 1.72200018119374 0.340232536055935 0 1.9666521852123 0 0 0 0 0 0 2.05953659060626 0 0 0.726352927873336 0 0 2.04810257276437 0 0 0.202181280113742 0.623809535316215 0.431681966081363 0 0 0 0.27692323268633 1.63230917081394 0.0739047028176118
G1117 0.481114864260191 0 0.185468161945836 0.297816481976331 0 0 0.800644582211194 0.706075976185163 0 1.71976553788792 0 0 0 0.225182100084239 1.97347043426686 0 0.502036454827324 0 0 0 0.665463861555208 0 0 0 0 0 0.161284330552657 0.791340579530047 0.134024154171672 0.275840383195657 0 0 0 2.87135968784754 0.153667311884231 1.73262519197292 0.372849704567658 0 0.297445386551531 0.801527496804147 1.84258237226619 0.323955617578994 0 2.00126699152763 0 0 0.361343242947549 0 0 1.50329358375998 0.0570668982470214 0.0835707699768374 2.20914230345451 0 1.21352020408636 0.406267583359171 0.141653207064205 0 0.173380021693734 0 1.13477596638506 0 0 1.01089387157279 0 0.460089525781254 0 1.16002476399811 0.901084885375977 0.218051617524079 0 0.442262970102427 0.0280450791909196 0 0 0 0 0 1.8815395914852 0 0 0.299260340931795 2.26426680449512 2.46400466813643 0.005790982321933 0 1.16719659757159 0 0 0 0 0 1.30201526301178 0.145585872036312 0 0 0.67574414309047 0.519647660427767 0.791015532685385 0 1.99473179352395 0 0 0 0.559813665378315 0 2.46527931802074 0 0.253686532930556 1.14162572245593 1.46337436759957 0 0 0 0 0 0.0203150094415937 0.774300983705939 0 0 2.11273031256154 0 0 0.61593225310969 0.98439123620966 0.859275014309357 1.08698783985732 0.157310727729106 1.55889778467835 0.20596709066074 1.58635067531457 0 0.526237709484698 0.532452661175527 0.675848757579936 0.0359846615529426 0 0.0935223301165488 4.95800712626532 0.0847805568482445 0 0 1.81183691661171 0.203109771338565 0 0.741965349629832 0.851732543514705 0 0 0 0 0 2.25306327556817 0 1.86599420563926 0.0443623615788682 0.676727760424711 0.827991048119697 0 0.777846638724319 0.0331729960911388 0 0 0 0.433488402759843 0 0 0.595262026623094 0.633795233373709 0 0 0 0 0 0 5.29822515450013 0.951714544137816 0 0.418016659589814 0 0 0 0.75876642502475 0.953546569888078 0.109828350755409 0 0 1.41685554678463 1.1445187373195 2.00463188178046 0 0 0 0.856401543859688 0
G1118 1.53198030110486 1.27164630388984 0 0.893648895398906 0.905082956340782 0.465199505018103 0.42656235205216 0 0.142136207820166 1.71038799398131 0.00307075725568335 0.968680406133854 0 0.00911747692862277 1.79840717292286 0.509133279544831 0.433409574659777 0 0 0 0.65979420978216 0 0 0 0.30683754628705 0 0 0 0.115548976297897 0.223050711165836 0.192576165944858 0 0.556208722443973 0 1.85514478935092 0.883063820802567 0.113313203433845 0.326406698158564 0.451296638316805 0 0.357537984388793 0.495160617204256 0.361606565527724 0 0 0.28751092070707 0 0 0.44228165900984 0 0.37787725481824 0.100253715843414 1.75778897803263 0 0.22593384935864 0.714829234113207 0.418191272305297 0 0.0159225714765037 0.255024367907827 2.05105965034178 1.72144052252625 0.521391819063709 0 0 3.0312977672985 0 0.873475281706896 0 0.478995957308656 0.127705297422485 0.397452661943431 0.876269288488075 0 0.13625573458974 0.0500518759323493 0 0 0.0671719427731021 0.866428402718244 0.660463545579385 0 1.27827781296787 0 0.170753831006241 0.699652925927345 0.676543296627798 0 0.0473233891451799 1.62182394255867 2.09446167882843 0 1.61508601055195 0 0.0583302188541548 0 0 0.834971723379745 0.249960958203176 0.574399481480184 1.23372307433497 1.29401220794578 0 0 0.0874520940361645 1.20823178361526 0.682689006288436 0 0.407996121678448 1.48621955283738 0 0 1.40876504946846 0 0.250515405979056 0.887408023944558 0 0 0.967086219025149 0 1.82517663496184 0.0107072539662865 0.541312214781509 0 1.6798072075981 0 0 0.00128754975118075 0.555583568672241 0 1.96838904662385 0 0.386107664701641 1.85957414727866 0 0.887118772794032 0 0 0 0.130747381768978 0.0365408374484587 1.81773944422784 0.940727402622169 1.02560678480829 0.386534607654825 0.682414543007913 2.62777036309544 0 0 0.115540041099957 0 0.369000909399798 0.210589307242687 2.09036373527574 0.408715894138731 0 1.3030623392092 0.871917976670991 0 0 2.05949623080507 1.07312912486134 0 0 0.856762920739733 1.88107766869179 0 0 0.824422704172411 1.26115996748106 0 1.41865190896888 1.98391649384189 0 0.914968737072496 0.810334693716104 1.34908926993624 0.56568967702986 0.492122256296816 0 0.328377254615682 0 0 0 1.44384688762318 3.26260448739855 1.00983871616727 2.13127946502567 0.876076141611972 0.427555764741359 0 0.890257255519011 0.648012719172462 0.768038077415979 1.2916961724059
G1119 0.703877000936621 0.0432593734571631 0 1.55454091420447 0.34564920423888 0.0263697501695453 0.843735959103135 1.1765421706895 1.34003962860709 1.19892010294061 0.570073784597372 0 0 0 5.06999119073804 0.455699312819663 0.181540845256803 1.54012991163712 1.40642867915012 0 0.0376435487218614 0.14766471471642 1.37148083110673 0 1.49018485748564 0.521659381314494 0.376385379813543 0.840389527125512 0 0 0.33740793263939 0 0 0.278570372546968 0.669074012321245 1.01504346899759 0 0.299961585277441 0 0 0.407895498385941 0 0.372241061511521 0.0659112703414572 0 0.967378891150561 0.377305284051824 0 0.451676462680516 0 0.278426891464449 0.132657090165898 0 0 1.27106030592196 0 0.084744472380054 0.651608146564123 0 0 0 0.472060221821766 2.63479701972968 0.019817170149118 0 7.17350454475332 0 0.0449696051443663 0.0241325271411377 0.982070723894949 0 0 0.294064034862556 1.02953826494619 0.432967685455957 0.359168319473046 0.583053316484192 0.0664521010830622 0 0.0202980229243407 0.728818686746515 1.00947704784735 1.01380634163492 0.895238311330214 0.632245949325817 0 0.717440478907518 0 1.4528773856273 1.59525226595108 0 0.0260419186522976 0.289630200011862 0 0 0 0 0.658398781916195 2.22513377622109 0.186775835781511 0.281124603750718 0.383203695350302 0 0 0 2.28329053610997 0 0.0852578141748672 0 0 0.565003449415017 0 0.281682057382547 0.175648734347193 0.164452231249406 0.350780545648637 0.195579398425748 0 0.0508122026139094 0 0.686429237519421 0.817767105659754 0.0948804290681566 0.938583902857919 0 0.183534046967835 0 0 5.31745820341115 0 1.47615811026586 0.215596759781554 0 10.9974376653439 0.532323512991702 11.8309485173075 0 0.412822755156549 0 0.151792214273082 0.598998759692695 2.66189926326174 1.15264615235801 0 0.2620117767466 0.734959320882488 0 0 0 0 0 0.175001294605262 2.55725809963829 0.493209255192594 0.598030552941321 0.890266713312225 0.239816093852994 1.3883132403857 0.0390655609437061 0 0.289342404066763 3.15504191909739 0 0 2.51773600510939 0.228934585038975 0.107052488791329 0.345394220236927 0.435472236540732 0.67507074449373 0.518636302336549 0.250236616623937 0.578806854511551 0.781811861213582 0 0 0 0.914743217756505 0.849718674527483 0.2803935107967 0.343360807165994 0.359768375301474 0.0078817197359565 0.531942114883907 0 1.27372497845629 0.129862643578431 7.87585426406239 0.59371842155169 0.355797539230987 0 0.835509125304425 0.467680099747113 0.522836335398274 0.743071029819427
